id,publishedAt,dimension,channelId,title,tags,subscriberCount,viewCount,likeCount,commentCount,tags_count,title_count,trend
lnlN_G10QT0,2020-07-02T09:00:12Z,PT14M1S,UC5fsYtWjjzy8D13cn4UKVMQ,Gấu Đỏ TV - Trận Chiến Chế Tạo Súng Phun Nước - Ai Là Vua Chế Tạo ?,"['gấu đỏ tv', 'gấu đỏ', 'anh gấu đỏ', 'hà sam', 'chị hà sam', 'hà sam tv', 'trận chiến chế tạo', 'Chế Tạo Súng Phun Nước', 'súng phun nước', 'tự làm súng phun nước', 'vua chế tạo', 'ai là vua chế tạo', 'Trận Chiến Chế Tạo Súng', 'súng phun nước cách làm', 'cách làm súng nước tự chế']",798000,8733400,27223,735,57,18,1
1aVm3GxJ4hw,2022-06-01T10:04:18Z,PT18M49S,UC5fsYtWjjzy8D13cn4UKVMQ,"Gấu Đỏ TV - Cuộc Thi Tô Màu Tranh Cát Theo Nhân Vật Huggy Wuggy , Doraemon Và Công Chúa Ellsa","['gấu đỏ', 'gấu đỏ tv', 'anh gấu đỏ', 'gấu đỏ thử thách', 'gấu đỏ tivi', 'Cuộc Thi Tô Màu Tranh Cát', 'Gấu Đỏ TV Cuộc Thi Tô Màu Tranh Cát', 'Tô Màu Tranh Cát Theo Nhân Vật', 'Gấu Đỏ TV Cuộc Thi Tô Màu Tranh Cát Theo Nhân Vật Huggy Wuggy', 'Doraemon', 'Công Chúa Ellsa', 'Ellsa', 'Huggy Wuggy', 'Gấu Đỏ TV Cuộc Thi Tô Màu Tranh Cát Theo Nhân Vật', 'Tô Màu Tranh Cát', 'gấu đỏ tô màu tranh cát', 'tranh cát huggy wuggy']",798000,8289614,23802,1103,84,21,0
2SafAFcCKJc,2020-05-17T11:00:27Z,PT17M35S,UC5fsYtWjjzy8D13cn4UKVMQ,"Gấu Đỏ TV - Thử Thách Ăn Đồ Ăn Theo Mùa Hè, Mùa Đông Và Mùa Mưa - Đồ Ăn Mùa Nào Kinh Dị Nhất ?","['gấu đỏ tv', 'gấu đỏ', 'anh gấu đỏ', 'hà sam', 'chị hà saM', 'gấu đổ trận chiến', 'gấu đỏ tv thử thách', 'hà sam tv', 'Thử Thách Ăn Đồ Ăn Theo Mùa Hè', 'Mùa Đông', 'Mùa Mưa', 'Đồ Ăn Mùa Nào Kinh Dị Nhất', 'thửu thách đồ ăn', 'thử thách đồ ăn kinh dị', 'thử thách ăn đồ ăn kinh dị', 'thử thách ăn đồ ăn theo mùa', 'thử thách ăn đồ ăn theo mùa đông', 'thử thách hà sam']",798000,7492673,38168,5545,80,26,0
Qcyf3Y_CpJ8,2021-08-20T09:11:50Z,PT10M51S,UC5fsYtWjjzy8D13cn4UKVMQ,Gấu Đỏ TV - Thử Thách 24H Cắm Trại Tại Nhà Cùng Bắp Nhí Nhố,"['gấu đỏ', 'gấu đỏ tv', 'anh gấu đỏ', 'gấu đỏ thử thách', 'gấu đỏ tivi', 'Thử Thách Cắm Trại', 'Thử Thách Cắm Trại Tại Nhà', 'Cắm Trại', 'Cắm Trại Tại Nhà', 'Thử Thách Cắm Trại Tại Nhà Cùng Bắp Nhí Nhố', 'Bắp Nhí Nhố', 'hà sam', 'chị hà sam', 'hà sam tv', 'gấu đỏ tv cắm trại', 'anh gấu đỏ cắm trại', 'dựng lều', 'cắm trại 24h', 'Thử Thách 24H Cắm Trại', 'Thử Thách 24H Cắm Trại Tại Nhà']",798000,7040151,23363,366,79,15,0
V5GS5ANG96M,2020-07-31T13:25:17Z,PT3M53S,UC6UrwtJjV4xPxxZo-ZEpQYA,"W/n - 3107 ( Official Video ) ft. Nâu, Duongg","['3107', '3107 wn', '3 1 0 7 - W/n', '3107 duongg nau wn', 'wn 3107', '31072', '31071', '3107 remix', '3107cover', '3107nau', '3107wn', '3107duongg', '31072duongg', '31072wn', '31072nau', '3107MV', '31072MV']",905000,66806004,332629,6744,28,10,1
GatNL0mmQGc,2021-09-05T11:43:22Z,PT12M18S,UC6UrwtJjV4xPxxZo-ZEpQYA,"W/n - ‘3107’ full album| ft. ( 267, Nâu ,Dươngg )",['W/n'],905000,61189114,240685,4312,1,11,1
kfw7MYah2n0,2021-07-31T13:00:09Z,PT3M55S,UC6UrwtJjV4xPxxZo-ZEpQYA,"W/n - 3107 3 ( Official Video ) ft. 267, Nâu, Duongg,","['W/n', '3107 - W/n', 'w/n 3107 duongg nau', 'wn 3107', 'w/n remix', '3107', '31073', '3 1 0 7 - 3 W/n', 'Nâu', '3107 duongg nau wn', 'wn 3107 dươngg nâu', 'duongg nau 3107 wn', 'Duongg', 'wn', 'w/n', 'w/n riox', '3107 wn', 'riox', '3107 nâu duongg', 'w/n duongg', 'wn remix', 'Simple love wn remix', '3107-3 w/n x nâu x duongg x titie', 'w/n x nâu x duongg x titie', '3107-3']",905000,38702580,441208,12736,69,12,1
leJb3VhQCrg,2023-07-31T12:00:10Z,PT5M3S,UC6UrwtJjV4xPxxZo-ZEpQYA,W/n - id 072019 | 3107 ft 267,"['W/n', '3107', '3107 5', 'id 072019', 'id 07 2019', '267', 'w/n', 'wn', '3107 w/n', '3107 wn', 'w/n 3107', 'wn 3107', 'id072019', '3107 3', '3107 4', '3017', '3107 karaoke', '3107 remix', '3017 lyrics', '3107 có lời', '3107 lời bài hát', '3107 lofi', '3107 hợp âm', '3107 tiktok', '3107 1 hour', '3107 full album', 'w/n 2023', 'w/n karaoke', 'w/n playlist', 'w/n tổng hợp', 'lk w/n', 'w/n demo', '3107 5 karaoke', '3107 5 lyrics', '3017 5', 'id 07 2019 reaction', 'id 07 2019 karaoke', 'id 07 2019 remix', 'id 3107']",905000,31468809,253715,7303,87,8,1
fHfirUHkjQA,2019-09-25T05:32:40Z,PT2M35S,UC6UrwtJjV4xPxxZo-ZEpQYA,"W/n - (Simple love - obito) remix ft 267 , duong","['simple love w/n remix', 'Simple love - obito (W/n Remix) Demo', 'ft Duongg', 'Tien', 'simple love remix', 'simple love obito', 'simple love', 'simple love w/n', 'simple love - obito', 'wn', 'w/n', 'w/n remix', 'obito']",905000,30863415,372964,15078,34,11,1
quznZ20CH7M,2019-12-06T11:30:38Z,PT2M,UC6UrwtJjV4xPxxZo-ZEpQYA,"W/n - Crush 2 Ft. 267 (prod:wn,tez)","['Crush 2 - W/n Ft tez tien', 'crush', 'crush 2', 'crush 2 wn', 'wn', 'wn remix', 'w/n crush 2', 'w/n riox', 'tez', 'riox', 'crush wn', 'wn simple love', 'w/n', 'w/n remix', 'crush 2 w/n tez tien', 'RioX Release', 'edm', 'Tien', 'Crush 2']",905000,16013723,233862,4306,42,7,1
cbHIMNxT7Zc,2022-07-31T15:52:15Z,PT3M34S,UC6UrwtJjV4xPxxZo-ZEpQYA,W/n - 3107 4 x Erik ft Nâu (Official Music Video),"['w/n', '3107 4', '3107', '3107-4', '31074', 'wn', 'erik', 'nâu', 'nau', '3107 4 w/n', 'w/n 3107 4', '3107 w/n', 'w/n 3107', '3107 4 erik', 'erik 3107 4', '3107 erik', 'erik 3107', '3107 4 nâu', 'nâu 3107 4', '3107 nâu', 'nâu 3107', '3107 4 mv', '3107 4 karaoke', '3107 4 cover', '3107 4 lofi', '3107 4 1h', '3107 4 guitar', '3107 4 lyrics', '3107 4 lyric', '3107 4 reaction', '3107 4 beat', '3107 4 beat rap', '3107 4 có lời', '3107 4 wn', 'wn 3107 4', '3107 wn', 'wn 3107', '3107 4 rap', '3107 4 piano', '3107 4 hợp âm', '3107 là gì', 'w/n nâu', 'w/n erik']",905000,9984616,132554,0,105,11,1
Idl8-BeCXB8,2019-10-09T12:01:15Z,PT2M4S,UC6UrwtJjV4xPxxZo-ZEpQYA,"i love you 3000 - Stephanie Poetri , Ft.Duệ My (W/n Remix)","['i love you 3000 (W/n Remix) Ft.Duệ My', 'W/n', 'i love you 3000', 'W/n Remix', 'Duệ My', 'i love you 3000 cover', 'I LOVE U 3000 REMIX', 'I LOVE 3000 W/N REMIX', 'w/n riox', 'riox w/n riox records', 'w/n i love u 3000', 'simple love remix', 'simple love', 'obito']",905000,5429821,102873,4823,49,12,0
mY_xrBrCa2w,2021-10-31T12:00:12Z,PT3M32S,UC6UrwtJjV4xPxxZo-ZEpQYA,"31077 - W/n ( Official Video ) ft. titie, Duongg","['W/n', '3107 - W/n', 'w/n 3107 duongg nau', 'wn 3107', 'w/n remix', '3107', '31077', '3 1 0 7 - 7 W/n', 'Nâu', '3107 duongg nau wn', 'wn 3107 dươngg nâu', 'duongg nau 3107 wn', 'Duongg', 'wn', 'w/n', 'w/n riox', '3107 wn', 'riox', '3107 nâu duongg', 'w/n duongg', 'wn remix', 'Simple love wn remix', '3107-7 w/n x nâu x duongg x titie', 'w/n x nâu x duongg x titie', '3107-7', '31077 W/n ft. titie duongg', 'duongg', '31077 - W/n', '31077 lofi', '31077 mv']",905000,3426055,66698,1706,82,10,0
Pi_mL1ONhGk,2018-07-11T04:44:14Z,PT3M19S,UC6UrwtJjV4xPxxZo-ZEpQYA,Crush - W/n (Ft An An x Vani) OFFICIAL MUSIC,['Crush - W/n (Ft An An x Vani)'],905000,3394941,49745,2004,8,10,0
SNES5Y-tYxM,2020-01-01T12:00:09Z,PT2M34S,UC0IpGYsi1KVorZ7QVCHfdag,BINZ - OK (Official Music Video),"['binz', 'binz official', 'binz le', 'dan le', 'demo binz', 'Binz Da Poet', 'ok binz', 'binz OK', 'OK lyrics video', 'Binz 2020', 'binz official lyrics video', 'OK BINZ', 'BINZ OK lyrics video', 'ok', 'hôm qua em nói', 'ok demo', 'rap', 'binz rap', 'rap viet', 'OK music video', 'OK Binz music video', 'OK binz lyrics', 'lyrics OK BINZ', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,104288555,484009,13117,59,6,1
jgZkrA8E5do,2020-07-05T13:00:13Z,PT3M44S,UC0IpGYsi1KVorZ7QVCHfdag,TOULIVER x BINZ - &quot;BIGCITYBOI&quot; (Official Music Video),"['binz', 'binz official', 'binz le', 'binz 2020', 'dan le', 'demo binz', 'Binz Da Poet', 'Binz 2020', 'bigcityboi mv', 'bigcityboi binz touliver', 'touliver binz', 'binz bigcityboi', 'binz touliver', 'bigcityboi offcial mv', 'bigcityboi lyrics', 'bigcityboi music video', 'touliver binz bigcity boi', 'bigcityboi 2020', 'bigcity boi mv', 'mv bigcityboi', 'mv bigcityboi binz touliver', 'Official Music Video', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,98860205,1011240,37995,56,8,1
2OKYsYErfFo,2021-03-25T22:12:05Z,PT3M29S,UC0IpGYsi1KVorZ7QVCHfdag,BINZ x ĐEN - CHO MÌNH EM (Studio Session),"['binz', 'binz official', 'binz le', 'binz 2021', 'dan le', 'demo binz', 'Binz Da Poet', 'RPT Gonzo', 'binz rap viet', 'binz rap', 'den vau', 'đen vâu', 'binz den vau', 'binz đen', 'binz den', 'den rap', 'đen rap', 'den rap viet', 'cho minh em', 'cho mình em', 'cho mình em binz', 'cho mình em guitar', 'cho mình em lofi', 'cho minh em mv', 'cho mình em mv', 'rap', 'rap viet', 'rap việt', 'RPT', 'Spacespeakers Group', 'SSG', 'Spacespeakers']",1830000,48324478,580897,17571,75,9,1
hZFCidk6A_w,2018-07-04T07:32:20Z,PT3M27S,UC0IpGYsi1KVorZ7QVCHfdag,SOFAR - BINZ DA POET | LYRICS VIDEO | OFFICIAL AUDIO,"['binz', 'binz official', 'binz le', 'binz 2018', 'dan le', 'demo binz', 'Binz Da Poet', 'sofar', 'newsong', 'so far', 'sofar binz', 'so far binz', 'sofar binz da poet', 'sofar lyrics', 'binz sofar', 'so far lyrics', 'binz so far', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,47828084,170173,5078,40,11,1
_MM1MQgFjRM,2018-11-01T14:00:36Z,PT3M31S,UC0IpGYsi1KVorZ7QVCHfdag,SOFAR - BINZ DA POET | OFFICIAL MUSIC VIDEO,"['binz', 'binz official', 'binz le', 'binz 2018', 'dan le', 'Binz Da Poet', 'so far', 'sofar', 'sofar mv', 'binz sofar', 'sofar official music video', 'sofar video', 'sofar binz da poet', 'sofar lyrics', 'sofar audio', 'rap', 'rap viet', 'binz rap', 'binz mv', 'Space speakers', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,45653599,199198,5455,45,9,1
z35r-OeqLgQ,2018-03-08T14:41:11Z,PT4M29S,UC0IpGYsi1KVorZ7QVCHfdag,[Official Audio] Sao Cũng Được - Binz (Guitar Version),"['binz', 'binz official', 'binz le', 'binz 2018', 'dan le', 'demo binz', 'Binz', 'live', 'sao cũng được', 'sao cung duoc', 'sao cũng được binz', 'sao cung duoc binz', 'binz sao cung duoc', 'sao cung duoc full', 'sao cung duoc audio', 'sao cung duoc guitar', 'sao cung duoc official audio', 'sao cung duoc guitar version', 'sao', 'cung', 'duoc', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,33662264,156322,3633,59,9,1
2nqIAOU34jI,2019-03-03T13:22:58Z,PT3M36S,UC0IpGYsi1KVorZ7QVCHfdag,Binz - Thôi Anh Không Chơi (Produced by Tinle) | Official MV,"['binz', 'binz official', 'binz le', 'Binz Da Poet', 'thoi anh khong choi', 'thôi anh không chơi', 'binz thoi anh khong choi', 'binz thôi anh không chơi', 'anh khong choi dau', 'anh không chơi đâu', 'binz 2019', 'binz mv', 'Tinle', 'Produced by Tinle', 'rap viet', 'rap', 'rap việt', 'rap viet 2019', 'SpaceSpeakers', 'TAKC', 'thoi anh khong choi dau', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,26519229,161724,4845,60,12,1
7UWOA9Afbxw,2018-05-05T01:58:37Z,PT5M26S,UC0IpGYsi1KVorZ7QVCHfdag,Deep Sea - Binz x Thanh Nguyễn x Triple D,"['binz', 'binz official', 'binz le', 'binz 2018', 'dan le', 'demo binz', 'Binz', 'live', 'deep sea', 'deep sea binz', 'binz thanh nguyen', 'thanh nguyen', 'triple d', 'deep sea binz thanh nguyen', 'deep', 'sea', 'Deep sea', 'Deep sea Binz', 'Binz TripleD', 'Deep sea lyrics', 'Binz Deep sea', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,26364880,70379,2093,48,10,1
Ob2NQwoHKTI,2020-11-09T13:00:49Z,PT2M44S,UC0IpGYsi1KVorZ7QVCHfdag,BINZ - ToGetHer (Official Music Video),"['binz', 'binz official', 'binz le', 'binz 2020', 'dan le', 'demo binz', 'Binz Da Poet', 'together', 'Together Binz', '#TGH', 'ToGetHer Official Mv', 'MV together', 'MV Binz Together', 'lyrics together', 'Binz Touliver', 'Binz MV', 'Binz ToGetHer', 'binz rap', 'binz live', 'binz bigcityboi', 'binz chau bui', 'binz chau a', 'binz rap viet', 'rap viet', 'rap việt', 'king of rap', 'binz touliver', 'Touliver', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,25250931,212221,6910,62,6,1
SiRn1ql-BBU,2018-07-18T14:00:23Z,PT3M18S,UC0IpGYsi1KVorZ7QVCHfdag,NGUYÊN TEAM ĐI VÀO HẾT | #NTDVH - BINZ X TRIPLE D [OFFICIAL MV],"['binz', 'binz official', 'binz le', 'binz 2018', 'dan le', 'demo binz', 'Binz Da Poet', 'nguyen team di vao het', 'nguyên team đi vào hết', 'nguyen team di vao het binz', 'nguyên team đi vào hết binz', 'nguyen team di vao het binz mv', 'nguyên team đi vào hết binz mv', 'ntdvh binz', 'NTDVH', 'ntdvh', '#NTDVH', 'ntdvh binz da poet', 'ntdvh binz mv', 'TRIPLE D', 'SPACESPEAKERS', '#nguyenteamdivaohet', 'binz ft triple d', 'binz vtv3', 'binz spacespeakers', 'Spacespeakers', 'SpacespeakersGroup', 'SSG']",1830000,21215148,110835,4784,77,14,1
A4QWvivfTH0,2022-05-17T13:08:47Z,PT3M18S,UCbTAemQCm6Rud3HD0k30Qow,Kiddy Crew | Follow us! Jessi - ZOOM | Minhx Entertainment #shorts #KIDDYcrew #teamMinhx #LeCirque,Unknown,1590000,63733970,1938014,5273,1,15,1
eFikHcxNVfc,2022-09-02T14:23:06Z,PT57S,UCbTAemQCm6Rud3HD0k30Qow,Thầy Minhx làm trọng tài nhảy BlackPink cho hai công chúa #kiddycrew🥰🥰  #pinkvenomchallenge,"['pink venom', 'pink venom challenge', 'pink venom dance', 'minhx', 'nhảy tiktok', 'nhảy trend tiktok', 'nhảy tiktok trend', 'minhx entertainment', 'nhảy hiện đại', 'dancing with minhx', 'tập nhảy đơn giản', 'tập nhảy', 'dance', 'dancing', 'dạy nhảy tiktok', 'nhảy tiktok 2022', 'minhx tiktok', 'tiktok minhx', 'tiktok dance', 'tiktok', 'hướng dẫn nhảy tiktok', 'tiktok dance 2022', 'nhảy trend tiktok mới nhất', 'nhảy trend tiktok 2022', 'kids dance', 'học nhảy tiktok', 'học nhảy tiktok cơ bản', 'dance tiktok', 'dance shorts']",1590000,34847354,0,5692,76,13,1
osKMssIjMAg,2022-01-15T13:30:13Z,PT5M8S,UCbTAemQCm6Rud3HD0k30Qow,RED QUEENS - TREND NHẢY TIKTOK HOT ASIA 2021 | Minhx Entertainment,"['Dancing with Minhx', 'Minhx', 'Le Cirque Dance', 'nhảy hiện đại', 'dance cover', 'Minhx dance cover', 'hướng dẫn nhảy', 'tập nhảy đơn giản', 'sexy dance', 'dance practise', 'nhảy tiktok', 'nhảy trend tiktok', 'hot trend tiktok', 'trend nhảy tiktok mới', 'lớp nhảy tiktok', 'lớp nhảy sexydance', 'lớp múa cổ trang', 'múa cổ trang', 'nhảy hiện đại cơ bản', 'lớp nhảy hà nội', 'thầy Minhx', 'red queens', 'hot tiktok nhảy', 'red queens nhảy tiktok', 'red queen', 'minhx tiktok', 'minhx nhảy trend tiktok']",1590000,31099263,39066,953,79,12,1
o4Ypb8ZMm0Q,2022-09-24T13:05:11Z,PT55S,UCbTAemQCm6Rud3HD0k30Qow,Thi xem ai thuộc trend nhảy BlackPink nhiều hơn cùng #kiddycrew (P2) 🥰 #shorts #minhx #lecirque,"['minhx', 'nhảy tiktok', 'nhảy trend tiktok', 'nhảy tiktok trend', 'minhx entertainment', 'nhảy hiện đại', 'dancing with minhx', 'tập nhảy đơn giản', 'tập nhảy', 'dance', 'dancing', 'dạy nhảy', 'dạy nhảy đơn giản', 'dạy nhảy tiktok', 'nhảy tiktok 2022', 'minhx tiktok', 'tiktok minhx', 'tiktok dance', 'tiktok', 'hướng dẫn nhảy tiktok', 'tiktok dance 2022', 'nhảy trend tiktok mới nhất', 'nhảy trend tiktok 2022', 'nhảy trend tiktok đường phố', 'kids dance', 'học nhảy tiktok', 'học nhảy tiktok cơ bản', 'dance tiktok', 'dance shorts']",1590000,30643742,0,7255,79,16,1
jHXfjRVxWUQ,2023-07-15T02:00:28Z,PT26S,UCbTAemQCm6Rud3HD0k30Qow,Theo dõi để xem nhiều clip nhảy múa nhé#minhx #dạy #nhảy #lecirque,"['minhx', 'nhảy tiktok', 'nhảy trend tiktok', 'nhảy tiktok trend', 'minhx entertainment', 'nhảy hiện đại', 'dancing with minhx', 'tập nhảy đơn giản', 'tập nhảy', 'dance', 'dancing', 'dạy nhảy', 'dạy nhảy đơn giản', 'dạy nhảy tiktok', 'nhảy tiktok 2023', 'minhx tiktok', 'tiktok minhx', 'tiktok dance', 'tiktok', 'hướng dẫn nhảy tiktok', 'tiktok dance 2023', 'nhảy trend tiktok mới nhất', 'nhảy trend tiktok 2023', 'nhảy trend tiktok đường phố', 'kids dance', 'học nhảy tiktok', 'học nhảy tiktok cơ bản', 'dance tiktok', 'dance shorts']",1590000,28799790,475016,1472,79,12,1
w85o5w8Nkc0,2022-09-03T14:00:40Z,PT26S,UCbTAemQCm6Rud3HD0k30Qow,Kiddy Crew | Follow us! BlackPink - Pink Venom | Minhx Entertainment #pinkvenomchallenge,"['pink venom', 'pink venom challenge', 'pink venom dance', 'minhx', 'nhảy tiktok', 'nhảy trend tiktok', 'nhảy tiktok trend', 'minhx entertainment', 'nhảy hiện đại', 'dancing with minhx', 'tập nhảy đơn giản', 'tập nhảy', 'dance', 'dancing', 'dạy nhảy tiktok', 'nhảy tiktok 2022', 'minhx tiktok', 'tiktok minhx', 'tiktok dance', 'tiktok', 'hướng dẫn nhảy tiktok', 'tiktok dance 2022', 'nhảy trend tiktok mới nhất', 'nhảy trend tiktok 2022', 'kids dance', 'học nhảy tiktok', 'học nhảy tiktok cơ bản', 'dance tiktok', 'dance shorts']",1590000,25715068,0,2888,76,13,1
HzWXNldcTY0,2023-02-11T11:00:10Z,PT29S,UCbTAemQCm6Rud3HD0k30Qow,Theo dõi để xem nhiều các clip của Kiddy Crew nhé mọi người #minhx #lecirque #kiddycrew,"['minhx', 'nhảy tiktok', 'nhảy trend tiktok', 'nhảy tiktok trend', 'minhx entertainment', 'nhảy hiện đại', 'dancing with minhx', 'tập nhảy đơn giản', 'tập nhảy', 'dance', 'dancing', 'dạy nhảy', 'dạy nhảy đơn giản', 'dạy nhảy tiktok', 'nhảy tiktok 2022', 'minhx tiktok', 'tiktok minhx', 'tiktok dance', 'tiktok', 'hướng dẫn nhảy tiktok', 'tiktok dance 2022', 'nhảy trend tiktok mới nhất', 'nhảy trend tiktok 2022', 'nhảy trend tiktok đường phố', 'kids dance', 'học nhảy tiktok', 'học nhảy tiktok cơ bản', 'dance tiktok', 'dance shorts']",1590000,21862168,300240,0,79,16,1
WMOq_ZNrV-o,2023-07-13T02:00:11Z,PT19S,UCbTAemQCm6Rud3HD0k30Qow,Theo dõi để xem nhiều clip nhảy múa nhé#minhx #dạy #nhảy #lecirque,"['minhx', 'nhảy tiktok', 'nhảy trend tiktok', 'nhảy tiktok trend', 'minhx entertainment', 'nhảy hiện đại', 'dancing with minhx', 'tập nhảy đơn giản', 'tập nhảy', 'dance', 'dancing', 'dạy nhảy', 'dạy nhảy đơn giản', 'dạy nhảy tiktok', 'nhảy tiktok 2023', 'minhx tiktok', 'tiktok minhx', 'tiktok dance', 'tiktok', 'hướng dẫn nhảy tiktok', 'tiktok dance 2023', 'nhảy trend tiktok mới nhất', 'nhảy trend tiktok 2023', 'nhảy trend tiktok đường phố', 'kids dance', 'học nhảy tiktok', 'học nhảy tiktok cơ bản', 'dance tiktok', 'dance shorts']",1590000,21657861,339596,595,79,12,1
1Veo9qsLUzE,2021-05-23T15:15:42Z,PT2M12S,UCbTAemQCm6Rud3HD0k30Qow,RED QUEENS - TREND NHẢY TIKTOK HOT VIỆT NAM (2021 P2) - Học nhảy Le Cirque | Minhx Entertainment,"['Dancing with Minhx', 'Minhx', 'Le Cirque Dance', 'nhảy hiện đại', 'dance cover', 'Minhx dance cover', 'hướng dẫn nhảy', 'tập nhảy đơn giản', 'sexy dance', 'dance practise', 'nhảy tiktok', 'nhảy trend tiktok', 'lớp nhảy tiktok', 'học nhảy tiktok']",1590000,15939014,40481,1956,37,19,1
gAt3_RGOK5k,2022-05-10T13:04:48Z,PT2M12S,UCbTAemQCm6Rud3HD0k30Qow,Kiddy Crew | Follow us! Jessi - ZOOM | Minhx Entertainment🥰🥰 #shorts #minhx #lecirque,Unknown,1590000,15423417,531486,1688,1,14,1
q2NN97-UMNs,2023-04-21T11:21:40Z,PT18M22S,UC475tLo6Mop8IYXgvdnJy8w,Bị nhện độc cắn thanh niên vô tình có được siêu năng lực - tóm tắt phim Spider Man,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'phim moi', 'vua phim mới', 'vua phim', 'review phim hài', 'tom tat phim', 'review phim hàn', 'review anime', 'tóm tắt anime', 'phim hành động', 'phim hanh dong vo thuat', 'phim hay 2022', 'phim lẻ hay', 'review phim mới', 'vua phim moi', 'vua phim review']",102000,6712578,27005,223,54,19,0
lVGfN7H70BA,2023-05-25T04:02:25Z,PT12M12S,UC475tLo6Mop8IYXgvdnJy8w,Cô gái suốt ngày chỉ thích nướng khoai bằng cái lò hư hỏng - tóm tắt phim Mother,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'phim moi', 'vua phim mới', 'vua phim', 'review phim hài', 'tom tat phim', 'review phim hàn', 'review anime', 'tóm tắt anime', 'phim hành động', 'phim hanh dong vo thuat', 'phim hay 2022', 'phim lẻ hay', 'review phim mới', 'vua phim moi', 'vua phim review']",102000,3727557,11506,291,54,18,0
WYONqQ7Gpew,2023-09-24T08:59:12Z,PT40M18S,UC475tLo6Mop8IYXgvdnJy8w,Chàng trai sở hữu đôi mắt thần kì nhìn xuyên thấu cả quần áo - tóm tắt phim Golden Eyes,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'phim moi', 'vua phim mới', 'vua phim', 'review phim hài', 'tom tat phim', 'review phim hàn', 'review anime', 'tóm tắt anime', 'phim hành động', 'phim hanh dong vo thuat', 'phim hay 2022', 'phim lẻ hay', 'review phim mới', 'vua phim moi', 'vua phim review']",102000,3680331,59349,308,54,20,0
RJLDteVJnDE,2023-07-21T10:45:03Z,PT1H12M31S,UC475tLo6Mop8IYXgvdnJy8w,Tử thần mà đã ghé thăm thì bạn chỉ có con đường chếtt - tóm tắt phim Final Destinationl,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'phim moi', 'vua phim mới', 'vua phim', 'review phim hài', 'tom tat phim', 'review phim hàn', 'review anime', 'tóm tắt anime', 'phim hành động', 'phim hanh dong vo thuat', 'phim hay 2022', 'phim lẻ hay', 'review phim mới', 'vua phim moi', 'vua phim review']",102000,3511087,29741,566,54,19,0
rUa5cUqdeWE,2023-05-09T10:54:08Z,PT18M57S,UC475tLo6Mop8IYXgvdnJy8w,Nhặt được chiếc kính kì lạ vô tình có được siêu năng lực - tóm tắt phim Spider Man: Far From Home,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'phim moi', 'vua phim mới', 'vua phim', 'review phim hài', 'tom tat phim', 'review phim hàn', 'review anime', 'tóm tắt anime', 'phim hành động', 'phim hanh dong vo thuat', 'phim hay 2022', 'phim lẻ hay', 'review phim mới', 'vua phim moi', 'vua phim review']",102000,3327368,10832,138,54,22,0
VfQFYNAV-8A,2023-06-20T03:45:51Z,PT39M43S,UC475tLo6Mop8IYXgvdnJy8w,Tù nhân IQ 3000 lãnh 15 bản án và 957 năm tù - tóm tắt phim Dahmer,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'phim moi', 'vua phim mới', 'vua phim', 'review phim hài', 'tom tat phim', 'review phim hàn', 'review anime', 'tóm tắt anime', 'phim hành động', 'phim hanh dong vo thuat', 'phim hay 2022', 'phim lẻ hay', 'review phim mới', 'vua phim moi', 'vua phim review']",102000,3314491,12399,364,54,17,0
wmZS8brS8XE,2023-06-08T03:26:31Z,PT28M24S,UC475tLo6Mop8IYXgvdnJy8w,Đại dịch virut Cúm khỉ huỷ diệt toàn bộ loài người - tóm tắt phim War For The Planet Of The Apes,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'phim moi', 'vua phim mới', 'vua phim', 'review phim hài', 'tom tat phim', 'review phim hàn', 'review anime', 'tóm tắt anime', 'phim hành động', 'phim hanh dong vo thuat', 'phim hay 2022', 'phim lẻ hay', 'review phim mới', 'vua phim moi', 'vua phim review']",102000,3032590,9714,68,54,22,0
-BWM1YZouDo,2023-07-28T09:53:41Z,PT38M27S,UC475tLo6Mop8IYXgvdnJy8w,Chỉ người có siêu IQ 300 mới có thể trốn thoát - tóm tắt phim The Maze Runner,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'phim moi', 'vua phim mới', 'vua phim', 'review phim hài', 'tom tat phim', 'review phim hàn', 'review anime', 'tóm tắt anime', 'phim hành động', 'phim hanh dong vo thuat', 'phim hay 2022', 'phim lẻ hay', 'review phim mới', 'vua phim moi', 'vua phim review']",102000,3021368,23177,131,54,18,0
